time_entry_id,project_id,work_date,employee_id,trade,regular_hours,overtime_hours,hourly_rate,labor_cost
TE000359,P003,2024-03-29,E423,Finisher,33.91,0,47.45,1609.03
TE000360,P003,2024-01-31,E107,Carpenter,38.42,1.53,38.88,1583
TE000361,P003,2024-02-05,E405,Finisher,42.19,0,43.49,1834.84
TE000362,P003,2024-03-29,E107,Carpenter,38.83,2.94,51.05,2207.4
TE000363,P003,2024-06-24,E207,Laborer,45.49,0,27.99,1273.27
TE000364,P003,2024-02-20,E219,Laborer,41.7,0,34.03,1419.05
TE000365,P003,2024-02-29,E301,Superintendent,45.08,0,61.05,2752.13
TE000366,P003,2024-04-25,E128,Carpenter,36.86,0,38.9,1433.85
TE000367,P003,2024-05-01,E107,Carpenter,31.04,0,46.59,1446.15
TE000368,P003,2023-12-20,E128,Carpenter,42.78,0,41.04,1755.69
TE000369,P003,2024-05-12,E405,Finisher,37.76,1.62,47.83,1922.29
TE000370,P003,2023-12-18,E207,Laborer,35.21,0,37.88,1333.75
TE000371,P003,2024-06-05,E104,Carpenter,43.1,0,39.63,1708.05
TE000372,P003,2024-06-30,E417,Finisher,36.74,0,40.67,1494.22
TE000373,P003,2024-01-18,E405,Finisher,34.04,0,41.12,1399.72
TE000374,P003,2024-01-09,E104,Carpenter,37.48,0,45.72,1713.59
TE000375,P003,2024-03-29,E405,Finisher,30.29,6.21,47.11,1865.79
TE000376,P003,2024-05-10,E304,Superintendent,32.43,0,52.57,1704.85
TE000377,P003,2024-04-26,E101,Carpenter,38.52,0,51.24,1973.76
TE000378,P003,2024-02-19,E104,Carpenter,30.07,8.79,39.58,1712.03
TE000379,P003,2024-01-09,E107,Carpenter,31.01,0,46.19,1432.35
TE000380,P003,2024-06-23,E107,Carpenter,40.99,0,49.92,2046.22
TE000381,P003,2024-04-29,E219,Laborer,36.97,0,34.25,1266.22
TE000382,P003,2024-03-28,E401,Finisher,32.4,0,47.19,1528.96
TE000383,P003,2024-03-11,E219,Laborer,41.42,0,28.4,1176.33
TE000384,P003,2024-06-23,E128,Carpenter,30.96,0,39.67,1228.18
TE000385,P003,2024-04-01,E207,Laborer,32.44,8.21,35.29,1579.4
TE000386,P003,2024-07-05,E128,Carpenter,32.2,0,40.41,1301.2
TE000387,P003,2024-04-19,E128,Carpenter,39.39,0,47.73,1880.08
TE000388,P003,2024-05-09,E101,Carpenter,32.37,8.53,43.99,1986.81
TE000389,P003,2024-06-18,E107,Carpenter,39.59,0,42.51,1682.97
TE000390,P003,2024-03-22,E304,Superintendent,36.74,0,66.46,2441.74
TE000391,P003,2024-02-09,E128,Carpenter,33.9,0,41.51,1407.19
TE000392,P003,2024-05-13,E128,Carpenter,45.48,0,50.5,2296.74
TE000393,P003,2024-04-30,E104,Carpenter,43.47,0,38.14,1657.95
TE000394,P003,2024-04-30,E423,Finisher,38.97,0,45.34,1766.9
TE000395,P003,2024-05-02,E104,Carpenter,44.24,0,38.07,1684.22
TE000396,P003,2024-03-05,E202,Laborer,42.6,0,36,1533.6
TE000397,P003,2024-02-26,E101,Carpenter,39.29,0,38.89,1527.99
TE000398,P003,2023-12-17,E207,Laborer,43.34,0,37.6,1629.58
TE000399,P003,2024-04-11,E101,Carpenter,31.83,0,48.44,1541.85
TE000400,P003,2024-02-27,E423,Finisher,41.74,0,40.54,1692.14
TE000401,P003,2024-04-14,E405,Finisher,44.43,5.32,44.54,2334.34
TE000402,P003,2024-02-22,E417,Finisher,35.91,0,38.93,1397.98
TE000403,P003,2024-03-26,E401,Finisher,39.31,0,47.58,1870.37
TE000404,P003,2024-05-19,E304,Superintendent,34.04,3.83,62.35,2480.59
TE000405,P003,2024-04-26,E104,Carpenter,32.87,0,48.77,1603.07
TE000406,P003,2024-05-13,E405,Finisher,37.01,0,44.15,1633.99
TE000407,P003,2024-01-12,E107,Carpenter,41.15,0,44.09,1814.3
TE000408,P996,2024-02-24,E128,Carpenter,44.56,0,45.78,2039.96
TE000409,P003,2024-04-21,E207,Laborer,44.01,0,37.77,1662.26
TE000410,P003,2024-03-11,E225,Laborer,30.02,0,27.61,828.85
TE000411,P003,2024-06-09,E231,Laborer,45.46,0,27.44,1247.42
TE000412,P003,2024-04-02,E417,Finisher,35.88,0,38.58,1384.25
TE000413,P003,2024-04-11,E134,Carpenter,39.81,6.81,42.49,2125.56
TE000414,P003,2024-04-03,E104,Carpenter,32.2,2.43,50.57,1812.68
TE000415,P003,2024-05-26,E401,Finisher,44.38,0,37.86,1680.23
TE000416,P003,2024-07-04,E405,Finisher,36.43,0,38.99,1420.41
TE000417,P003,2024-04-28,E202,Laborer,38.35,3.5,34.24,1492.86
TE000418,P003,2024-02-26,E101,Carpenter,37.98,0,50.79,1929
TE000419,P003,2024-07-03,E225,Laborer,35.46,0,32.4,1148.9
TE000420,P003,2024-01-08,E104,Carpenter,42,0,42.74,1795.08
TE000421,P003,2024-03-05,E423,Finisher,40.52,0,45.36,1837.99
TE000422,P003,2024-02-07,E405,Finisher,34.36,0,40.39,1387.8
TE000423,P003,2024-03-23,E128,Carpenter,33.12,0,50.88,1685.15
TE000424,P003,2024-06-04,E202,Laborer,45.8,0,34.18,1565.44
TE000425,P003,2024-05-14,E405,Finisher,33.82,0,47.4,1603.07
TE000426,P003,2024-02-12,E301,Superintendent,45.85,0,67.03,3073.33
TE000427,P003,2024-03-04,E301,Superintendent,41.57,0,56.94,2367
TE000428,P003,2024-04-22,E115,Carpenter,40.21,0,46.56,1872.18
TE000429,P003,2023-12-27,E128,Carpenter,40.49,0,45.56,1844.72
TE000430,P003,2024-04-09,E107,Carpenter,35.18,0,51.59,1814.94
TE000431,P003,2023-12-23,E104,Carpenter,42.37,0,38.73,1640.99
TE000432,P003,2023-12-21,E115,Carpenter,35.18,0,48.81,1717.14
TE000433,P003,2024-05-17,E107,Carpenter,39.32,0,45.01,1769.79
TE000434,P003,2024-04-23,E417,Finisher,40.53,0,41.17,1668.62
TE000435,P003,2024-03-29,E312,Superintendent,34.95,7.1,63.42,2891.95
TE000436,P003,2024-01-19,E405,Finisher,38.15,0,36.77,1402.78
TE000437,P003,2024-06-02,E309,Superintendent,39.5,0,62.35,2462.83
TE000438,P003,2024-02-15,E107,Carpenter,35.98,0,49.01,1763.38
TE000439,P003,2024-05-01,E304,Superintendent,37.65,0,52.25,1967.21
TE000440,P003,2024-05-10,E225,Laborer,41.07,0,35.52,1458.81
TE000441,P003,2024-03-19,E225,Laborer,43.13,0,30.42,1312.01
TE000442,P003,2024-01-20,E207,Laborer,37.55,2.09,37.91,1542.37
TE000443,P003,2024-04-27,E207,Laborer,43.34,0,29.51,1278.96
TE000444,P003,2024-03-23,E231,Laborer,44.07,0,33.01,1454.75
TE000445,P003,2024-01-25,E128,Carpenter,39.49,0,41.89,1654.24
TE000446,P003,2024-04-13,E225,Laborer,31.77,0,34.82,1106.23
TE000447,P003,2024-06-15,E134,Carpenter,42.64,0,41.31,1761.46
TE000448,P003,2024-01-14,E107,Carpenter,33.62,0,50.17,1686.72
TE000449,P003,2023-12-27,E101,Carpenter,43.14,0,45.83,1977.11
TE000450,P003,2024-07-07,E207,Laborer,45.62,0,28,1277.36
TE000451,P003,2024-06-06,E401,Finisher,40.77,0,37.66,1535.4
TE000452,P003,2024-04-20,E401,Finisher,44.7,0,40.38,1804.99
TE000453,P003,2024-07-05,E107,Carpenter,43.76,0,41.86,1831.79
TE000454,P003,2024-06-23,E312,Superintendent,43.5,0,62.86,2734.41
TE000455,P003,2024-05-01,E219,Laborer,44.05,0,34.69,1528.09
TE000456,P003,2024-06-27,E301,Superintendent,33.92,0,59.76,2027.06
TE000457,P003,2024-02-19,E128,Carpenter,32.89,5.97,39.55,1654.97
TE000458,P003,2024-01-28,E207,Laborer,44.06,0,30,1321.8
TE000459,P003,2024-05-05,E115,Carpenter,31.01,0,41.87,1298.39
TE000460,P003,2024-04-01,E225,Laborer,42.55,1.79,33.16,1499.99
TE000461,P003,2024-05-06,E405,Finisher,38.04,0,37.77,1436.77
TE000462,P003,2024-05-11,E219,Laborer,44.13,0,27.86,1229.46
TE000463,P003,2024-02-02,E128,Carpenter,33.1,0,43.75,1448.13
TE000464,P003,2024-02-04,E202,Laborer,33.32,0,33.37,1111.89
TE000465,P003,2024-01-18,E401,Finisher,38.66,0,45.68,1765.99
TE000466,P003,2024-02-16,E207,Laborer,33.29,0,34.16,1137.19
TE000467,P003,2024-06-09,E401,Finisher,42.93,4.68,45.99,2297.2
TE000468,P003,2024-06-20,E301,Superintendent,37.97,0,55.56,2109.61
TE000469,P003,2024-04-09,E219,Laborer,35.06,0,37.67,1320.71
TE000470,P003,2023-12-27,E134,Carpenter,40.05,0,48.28,1933.61
TE000471,P003,2024-03-17,E107,Carpenter,38.61,0,39.3,1517.37
TE000472,P003,2024-01-10,E304,Superintendent,30.94,5.48,66.17,2591.22
TE000473,P003,2024-03-22,E134,Carpenter,30.88,0,44.65,1378.79
TE000474,P003,2024-04-07,E405,Finisher,44.66,3.19,39.5,1953.08
TE000475,P003,2024-03-18,E128,Carpenter,41.9,0,39.6,1659.24
TE000476,P003,2024-02-04,E225,Laborer,30.93,1.04,36.39,1182.31
TE000477,P003,2024-03-27,E134,Carpenter,38.24,0,42.27,1616.4
TE000478,P003,2024-02-24,E225,Laborer,40.83,4.5,31.3,1489.25
TE000479,P003,2024-04-17,E417,Finisher,32.05,0,48.6,1557.63
TE000480,P003,2024-07-07,E115,Carpenter,32.74,0,38.42,1257.87
TE000481,P003,2024-01-05,E405,Finisher,40.31,0,48.06,1937.3
TE000482,P003,2024-05-12,E115,Carpenter,38.96,8.09,46.95,2398.91
TE000483,P003,2024-04-07,E309,Superintendent,40.27,1.92,53.08,2290.4
TE000484,P003,2024-06-19,E128,Carpenter,45.34,0,43.04,1951.43
TE000485,P003,2024-01-14,E115,Carpenter,35.67,0,47.05,1678.27
TE000486,P003,2024-05-13,E128,Carpenter,35.46,0,41.33,1465.56
TE000487,P003,2024-02-07,E202,Laborer,42.08,3.36,34.25,1613.86
TE000488,P003,2024-05-22,E405,Finisher,33.61,0,47.08,1582.36
TE000489,P003,2024-06-04,E104,Carpenter,43.35,0,43.33,1878.36
TE000490,P003,2023-12-19,E423,Finisher,30.08,0,47.12,1417.37
TE000491,P003,2023-12-29,E207,Laborer,36.09,0,29.29,1057.08
TE000492,P003,2023-12-24,E312,Superintendent,31.81,4.66,60.45,2345.46
TE000493,P003,2024-06-21,E219,Laborer,44.52,0,37.28,1659.71
TE000494,P003,2024-02-06,E405,Finisher,38.97,0,40.21,1566.98
TE000495,P003,2023-12-21,E207,Laborer,42.55,0,34.33,1460.74
TE000496,P003,2024-06-30,E207,Laborer,38.01,3.96,29.81,1310.15
TE000497,P003,2023-12-18,E104,Carpenter,41.12,0,47.2,1940.86
TE000498,P003,2024-07-07,E423,Finisher,41.26,0,45.74,1887.23
TE000499,P003,2024-01-22,E417,Finisher,39.04,0,46.6,1819.26
TE000500,P003,2024-03-02,E128,Carpenter,39.45,8.57,50.04,2617.34
TE000501,P003,2024-02-05,E401,Finisher,37.45,0,43.9,1644.06
TE000502,P003,2024-02-14,E134,Carpenter,31.76,0,50.57,1606.1
TE000503,P003,2024-05-14,E207,Laborer,37.74,3.92,27,1177.74
TE000504,P003,2024-02-12,E417,Finisher,35.99,5.91,45.92,2059.74
TE000505,P003,2024-06-21,E405,Finisher,38.76,0,40.14,1555.83
TE000506,P003,2024-03-17,E225,Laborer,41.09,0,34.97,1436.92
TE000507,P003,2024-04-28,E128,Carpenter,41.1,0,49.89,2050.48
TE000508,P003,2024-07-07,E231,Laborer,41.13,0,36.65,1507.41
TE000509,P003,2024-04-23,E309,Superintendent,36.98,0,62.22,2300.9
TE000510,P003,2024-02-14,E115,Carpenter,44.93,0,50.93,2288.28
TE000511,P003,2023-12-15,E423,Finisher,34.23,0,41.74,1428.76
TE000512,P003,2024-03-04,E202,Laborer,40.45,0,36.89,1492.2
TE000513,P003,2024-05-28,E101,Carpenter,37.12,0,44.97,1669.29
TE000514,P003,2024-01-08,E417,Finisher,41.64,5.72,37.68,1892.29
TE000515,P003,2023-12-16,E401,Finisher,37.81,7.76,48.9,2418.11
TE000516,P003,2023-12-20,E115,Carpenter,33.56,3.1,43.06,1645.32
TE000517,P003,2024-05-05,E104,Carpenter,31.95,0,51.79,1654.69
TE000518,P003,2023-12-15,E225,Laborer,35.55,0,35.16,1249.94
TE000519,P003,2024-03-05,E115,Carpenter,35.52,0,50.34,1788.08
TE000520,P003,2024-02-04,E309,Superintendent,31.31,0,54.5,1706.39
TE000521,P003,2024-05-28,E401,Finisher,39.17,0,46.22,1810.44
TE000522,P003,2024-03-11,E207,Laborer,34.31,0,28.31,971.32
TE000523,P003,2024-01-29,E423,Finisher,44.21,0,43.38,1917.83
TE000524,P003,2024-06-08,E104,Carpenter,35.3,0,42.97,1516.84
TE000525,P003,2024-02-02,E104,Carpenter,35.95,0,51.83,1863.29
TE000526,P003,2024-01-25,E128,Carpenter,44.3,0,48.25,2137.47
TE000527,P003,2024-05-11,E301,Superintendent,41.67,0,67.16,2798.56
TE000528,P003,2024-05-07,E225,Laborer,33.9855,0,37.88,1287.37
TE000529,P004,2024-09-16,E225,Laborer,33.79,0,31.43,1062.02
TE000530,P004,2024-08-29,E115,Carpenter,34.92,0,41.61,1453.02
TE000531,P004,2024-09-23,E301,Superintendent,37.26,0,52.08,1940.5
TE000532,P004,2024-07-14,E104,Carpenter,38.98,0,50.48,1967.71
TE000533,P004,2024-09-04,E423,Finisher,37.01,0,39.66,1467.82
TE000534,P004,2024-05-20,E128,Carpenter,45.46,0,43.05,1957.05
TE000535,P004,2024-10-17,E304,Superintendent,43.21,0,63.84,2758.53
TE000536,P004,2024-08-28,E301,Superintendent,31.17,0,60.77,1894.2
TE000537,P004,2024-10-22,E115,Carpenter,40.77,0,47.75,1946.77
TE000538,P004,2024-05-26,E202,Laborer,44.35,4.28,28.36,1439.84
TE000539,P004,2024-07-14,E219,Laborer,30.25,0,33.57,1015.49
TE000540,P004,2024-09-14,E104,Carpenter,34.27,0,40.67,1393.76
TE000541,P004,2024-07-27,E104,Carpenter,38.41,0,40.85,1569.05
TE000542,P004,2024-06-28,E207,Laborer,30.64,3.71,31.99,1158.2
TE000543,P004,2024-08-07,E107,Carpenter,36.75,7.1,44.9,2128.26
TE000544,P004,2024-09-27,E423,Finisher,42.71,0,36.04,1539.27
TE000545,P004,2024-09-14,E115,Carpenter,33.49,0,42.43,1420.98
TE000546,P004,2024-10-22,E101,Carpenter,42.16,0,39.24,1654.36
TE000547,P004,2024-07-01,E134,Carpenter,44.17,0,50.11,2213.36
TE000548,P004,2024-06-22,E301,Superintendent,33.55,0,52.61,1765.07
TE000549,P004,2024-08-29,E309,Superintendent,43.91,0,63.78,2800.58
TE000550,P004,2024-08-15,E128,Carpenter,35.13,4.62,38.21,1607.11
TE000551,P004,2024-10-01,E231,Laborer,36.66,0,29.71,1089.17
TE000552,P004,2024-08-15,E231,Laborer,31.44,6.33,37.89,1551.03
TE000553,P004,2024-10-16,E104,Carpenter,41.05,0,43.54,1787.32
TE000554,P004,2024-07-30,E304,Superintendent,41.16,5.75,58.98,2936.32
TE000555,P004,2024-10-16,E207,Laborer,30.46,0,36.49,1111.49
TE000556,P004,2024-07-10,E219,Laborer,44.55,0,37.4,1666.17
TE000557,P004,2024-06-28,E405,Finisher,43.09,0,46.5,2003.69
TE000558,P004,2024-09-18,E423,Finisher,44.83,7.19,42.86,2383.66
TE000559,P004,2024-07-24,E134,Carpenter,40.35,0,38.97,1572.44
TE000560,P004,2024-10-12,E304,Superintendent,45.73,0,67.48,3085.86
TE000561,P004,2024-10-21,E104,Carpenter,44.43,0,41.28,1834.07
TE000562,P004,2024-09-21,E219,Laborer,44.83,0,32.45,1454.73
TE000563,P004,2024-07-03,E107,Carpenter,45.86,0,39.49,1811.01
TE000564,P004,2024-06-09,E401,Finisher,45.79,0,37.76,1729.03
TE000565,P004,2024-08-13,E304,Superintendent,33.69,0,67.42,2271.38
TE000566,P004,2024-08-27,E417,Finisher,39.56,0,39.11,1547.19
TE000567,P004,2024-06-24,E231,Laborer,40.05,0,27.83,1114.59
TE000568,P004,2024-10-25,E301,Superintendent,33.25,1.4,56.47,1996.21
TE000569,P004,2024-06-16,E202,Laborer,38.71,0,37.59,1455.11
TE000570,P004,2024-10-09,E225,Laborer,40.19,2.03,34.77,1503.28
TE000571,P004,2024-08-12,E301,Superintendent,39.66,0,52.44,2079.77
TE000572,P004,2024-07-16,E134,Carpenter,32.41,0,48.71,1578.69
TE000573,P004,2024-09-19,E304,Superintendent,41.19,0,66.29,2730.49
TE000574,P004,2024-09-22,E107,Carpenter,43.59,5.75,50.03,2612.32
TE000575,P004,2024-06-23,E101,Carpenter,37.39,0,38.91,1454.84
TE000576,P004,2024-06-05,E312,Superintendent,35.58,0,54.24,1929.86
TE000577,P004,2024-09-14,E115,Carpenter,38.02,1.6,44.67,1805.56
TE000578,P004,2024-09-23,E304,Superintendent,39.14,5.91,55.8,2678.68
TE000579,P004,2024-09-04,E202,Laborer,30.02,0,34.99,1050.4
TE000580,P004,2024-08-07,E101,Carpenter,32.19,0,51.57,1660.04
TE000581,P004,2024-06-19,E104,Carpenter,45.77,0,39.54,1809.75
TE000582,P004,2024-06-28,E101,Carpenter,41.29,6.2,47.25,2390.38
TE000583,P004,2024-09-28,E104,Carpenter,35.03,7.95,44.99,2112.51
TE000584,P004,2024-06-10,E405,Finisher,40.33,7.55,39.74,2052.77
TE000585,P004,2024-05-28,E301,Superintendent,42.03,0,62.05,2607.96
TE000586,P004,2024-07-31,E301,Superintendent,32.42,2.84,60.3,2211.8
TE000587,P004,2024-07-05,E219,Laborer,41.74,0,29.84,1245.52
TE000588,P004,2024-07-29,E301,Superintendent,36.88,0,65.87,2429.29
TE000589,P004,2024-06-16,E312,Superintendent,45.36,0,61.82,2804.16
TE000590,P004,2024-06-21,E101,Carpenter,32.56,0,43.25,1408.22
TE000591,P004,2024-07-30,E207,Laborer,32.23,0,31.93,1029.1
TE000592,P004,2024-06-29,E107,Carpenter,34.35,0,51.39,1765.25
TE000593,P004,2024-06-29,E304,Superintendent,30.84,0,66.48,2050.24
TE000594,P004,2024-06-02,E225,Laborer,43.86,0,33.77,1481.15
TE000595,P004,2024-08-19,E101,Carpenter,37.98,0,51.1,1940.78
TE000596,P004,2024-08-20,E301,Superintendent,37.59,0,54.86,2062.19
TE000597,P004,2024-09-30,E207,Laborer,31.81,8.91,33.71,1522.85
TE000598,P004,2024-08-22,E134,Carpenter,31.2,0,43.52,1357.82
TE000599,P004,2024-06-03,E231,Laborer,34.28,0,30.55,1047.25
TE000600,P004,2024-09-22,E405,Finisher,42.52,5.08,39.8,1995.57
TE000601,P004,2024-08-10,E115,Carpenter,32.72,0,45.37,1484.51
TE000602,P004,2024-05-21,E231,Laborer,44.81,0,32.39,1451.4
TE000603,P004,2024-09-26,E101,Carpenter,39.93,1.28,40.4,1690.74
TE000604,P004,2024-09-25,E107,Carpenter,39.4,0,50.53,1990.88
TE000605,P004,2024-07-16,E231,Laborer,38.65,8.19,29.96,1526.01
TE000606,P004,2024-06-23,E225,Laborer,37.29,7.45,36.71,1779.15
TE000607,P004,2024-09-11,E309,Superintendent,40.37,0,56.79,2292.61
TE000608,P004,2024-06-03,E101,Carpenter,34.38,2.67,48.43,1858.99
TE000609,P004,2024-05-29,E417,Finisher,42.63,0,36.04,1536.39
TE000610,P004,2024-09-28,E304,Superintendent,41.2,3.15,52.22,2398.2
TE000611,P004,2024-10-10,E219,Laborer,43.51,0,31.5,1370.56
TE000612,P004,2024-09-13,E207,Laborer,42.51,0,33.56,1426.64
TE000613,P004,2024-09-11,E219,Laborer,33.41,0,32.11,1072.8
TE000614,P004,2024-08-23,E134,Carpenter,35.52,2.08,50.65,1957.12
TE000615,P004,2024-05-28,E134,Carpenter,36.01,4.17,45.81,1936.16
TE000616,P004,2024-07-17,E207,Laborer,45,0,28.83,1297.35
TE000617,P004,2024-09-15,E115,Carpenter,31.49,0,48.59,1530.1
TE000618,P004,2024-05-19,E405,Finisher,31.68,0,44.2,1400.26
TE000619,P004,2024-08-06,E423,Finisher,39.77,0,46,1829.42
TE000620,P004,2024-10-18,E101,Carpenter,42.95,0,39.93,1714.99
TE000621,P004,2024-10-01,E134,Carpenter,37.22,0,39.87,1483.96
TE000622,P004,2024-06-08,E301,Superintendent,43.35,0,60.63,2628.31
TE000623,P004,2024-05-27,E401,Finisher,34.77,0,39.28,1365.77
TE000624,P004,2024-10-05,E134,Carpenter,42.71,0,40.08,1711.82
TE000625,P004,2024-07-16,E134,Carpenter,39.59,0,44.5,1761.76
TE000626,P004,2024-09-06,E101,Carpenter,39.21,7.52,47.91,2418.98
TE000627,P004,2024-06-05,E423,Finisher,39.82,0,37.5,1493.25
TE000628,P004,2024-06-16,E309,Superintendent,39.11,0,62.66,2450.63
TE000629,P004,2024-10-08,E423,Finisher,32.16,0,41.4,1331.42
TE000630,P004,2024-10-09,E104,Carpenter,38.19,0,43.04,1643.7
TE000631,P004,2024-10-17,E423,Finisher,41.36,0,47.05,1945.99
TE000632,P004,2024-08-04,E417,Finisher,42.83,0,38.46,1647.24
TE000633,P004,2024-07-17,E115,Carpenter,34.86,0,40.26,1403.46
TE000634,P004,2024-07-13,E301,Superintendent,31.82,0,64.39,2048.89
TE000635,P004,2024-07-16,E423,Finisher,40.6,0,40.8,1656.48
TE000636,P004,2024-06-26,E312,Superintendent,32.31,0,57.52,1858.47
TE000637,P004,2024-07-11,E101,Carpenter,42.41,0,43.02,1824.48
TE000638,P004,2024-08-23,E101,Carpenter,42.58,0,39.71,1690.85
TE000639,P004,2024-09-02,E225,Laborer,39.62,0,30.25,1198.5
TE000640,P004,2024-08-07,E107,Carpenter,36.93,0,38.61,1425.87
TE000641,P004,2024-06-15,E219,Laborer,35.67,0,36.78,1311.94
TE000642,P004,2024-07-13,E134,Carpenter,41.76,0,42.43,1771.88
TE000643,P004,2024-09-01,E401,Finisher,43.53,0,37.94,1651.53
TE000644,P004,2024-07-31,E104,Carpenter,37.85,0,38.8,1468.58
TE000645,P004,2024-06-02,E304,Superintendent,36.41,0,67.96,2474.42
TE000646,P004,2024-09-26,E401,Finisher,37.39,0,37.02,1384.18
TE000647,P004,2024-08-20,E417,Finisher,34.37,0,37.24,1279.94
TE000648,P004,2024-05-26,E417,Finisher,40.49,0,48.96,1982.39
TE000649,P004,2024-07-20,E104,Carpenter,39.44,0,44.26,1745.61
TE000650,P004,2024-07-04,E309,Superintendent,43.45,0,59.63,2590.92
TE000651,P004,2024-07-10,E202,Laborer,32.95,1.51,28.43,1001.16
TE000652,P004,2024-10-06,E312,Superintendent,32.89,2.15,63.22,2283.19
TE000653,P004,2024-09-21,E101,Carpenter,44.96,0,45.89,2063.21
TE000654,P004,2024-07-11,E115,Carpenter,34.23,0,45.07,1542.75
TE000655,P004,2024-09-19,E115,Carpenter,36.8,0,48.71,1792.53
TE000656,P004,2024-09-08,E225,Laborer,35.73,6.97,33.49,1546.74
TE000657,P004,2024-09-28,E405,Finisher,37.16,0,43.92,1632.07
TE000658,P004,2024-06-29,E134,Carpenter,38.45,0,44.22,1700.26
TE000659,P004,2024-07-27,E202,Laborer,36.4,6.91,30.39,1421.19
TE000660,P004,2024-08-26,E417,Finisher,43.94,0,36.37,1598.1
TE000661,P004,2024-07-11,E225,Laborer,42.27,0,28.08,1186.94
TE000662,P004,2024-10-09,E304,Superintendent,35.96,0,56.09,2017
TE000663,P004,2024-10-26,E423,Finisher,36.48,0,40.26,1468.68
TE000664,P004,2024-06-22,E101,Carpenter,34.59,0,49.82,1723.27
TE000665,P004,2024-10-11,E202,Laborer,38.94,1.5,31.32,1290.07
TE000666,P004,2024-06-14,E134,Carpenter,34.76,0,45.91,1595.83
TE000667,P004,2024-08-20,E101,Carpenter,35.8,0,42.1,1507.18
TE000668,P004,2024-09-18,E225,Laborer,44.81,8.53,31.71,1826.65
TE000669,P004,2024-07-21,E401,Finisher,42.18,0,43.32,1827.24
TE000670,P004,2024-07-10,E202,Laborer,35.95,0,32.69,1175.21
TE000671,P004,2024-09-14,E101,Carpenter,31.77,0,48.67,1546.25
TE000672,P004,2024-09-26,E134,Carpenter,45.04,0,47.21,2126.34
TE000673,P004,2024-09-02,E202,Laborer,5.8237,0,28.65,166.85
TE000674,P005,2025-06-23,E107,Carpenter,30.14,0,47.89,1443.4
TE000675,P005,2025-05-07,E104,Carpenter,32.36,0,44.7,1446.49
TE000676,P005,2025-03-06,E107,Carpenter,38.6,0,45.22,1745.49
TE000677,P005,2025-04-10,E231,Laborer,41.97,0,35.57,1492.87
TE000678,P005,2025-02-11,E115,Carpenter,37.33,0,49.88,1862.02
TE000679,P005,2025-06-26,E401,Finisher,31.06,2.63,47.07,1647.69
TE000680,P005,2025-02-10,E417,Finisher,39.52,0,37.02,1463.03
TE000681,P005,2025-04-30,E225,Laborer,45.54,0,34.93,1590.71
TE000682,P005,2025-04-24,E231,Laborer,36.18,0,35.29,1276.79
TE000683,P005,2025-04-11,E304,Superintendent,33.09,0,62.39,2064.49
TE000684,P005,2025-03-31,E405,Finisher,32.06,0,42.68,1368.32
TE000685,P005,2025-06-20,E128,Carpenter,41.35,0,38.45,1589.91
TE000686,P005,2025-07-07,E401,Finisher,32.36,4.75,46.35,1830.13
TE000687,P005,2025-07-07,E405,Finisher,39,0,40.06,1562.34
TE000688,P005,2025-02-10,E405,Finisher,33.43,0,47.02,1571.88
TE000689,P005,2024-12-28,E309,Superintendent,37.7,0,58.52,2206.2
TE000690,P005,2025-05-31,E101,Carpenter,35.7,0,44.4,1585.08
TE000691,P005,2025-05-21,E401,Finisher,40.79,1.6,43.18,1864.94
TE000692,P005,2025-01-17,E405,Finisher,44.41,0,42.31,1878.99
TE000693,P005,2024-11-03,E225,Laborer,43.67,0,34.83,1521.03
TE000694,P005,2025-02-14,E207,Laborer,41.49,0,35.7,1481.19
TE000695,P005,2025-01-10,E128,Carpenter,44.12,0,45.32,1999.52
TE000696,P005,2025-05-09,E417,Finisher,45.52,0,38.9,1770.73
TE000697,P005,2025-06-11,E115,Carpenter,34.25,0,47.96,1642.63
TE000698,P005,2025-02-09,E134,Carpenter,38.67,0,41.91,1620.66
TE000699,P005,2025-05-10,E231,Laborer,37.15,0,28.58,1061.75
TE000700,P005,2025-04-13,E304,Superintendent,34.52,0,52.49,1811.95
TE000701,P005,2025-05-27,E231,Laborer,43.56,0,36.34,1582.97
TE000702,P005,2025-01-30,E134,Carpenter,33.9,7.6,43.14,1954.24
TE000703,P005,2025-06-20,E405,Finisher,33.2,0,48.14,1598.25
TE000704,P005,2025-07-12,E304,Superintendent,31.06,0,60.12,1867.33
TE000705,P005,2025-03-01,E134,Carpenter,32.81,0,49.15,1612.61
TE000706,P005,2024-12-12,E309,Superintendent,44.07,6.48,64.77,3483.98
TE000707,P005,2025-05-23,E312,Superintendent,36.39,0,57.25,2083.33
TE000708,P005,2025-02-16,E423,Finisher,33.77,0,47.91,1617.92
TE000709,P005,2025-07-13,E304,Superintendent,37.76,0,66.75,2520.48
TE000710,P005,2025-04-27,E115,Carpenter,42.55,2.16,38.83,1778.03
TE000711,P005,2025-05-16,E225,Laborer,35.76,0,31.61,1130.37
TE000712,P005,2025-07-06,E101,Carpenter,30.39,0,40.15,1220.16
TE000713,P005,2024-12-23,E128,Carpenter,35.08,8.04,45.68,2153.36
TE000714,P005,2024-10-19,E128,Carpenter,32.98,0,46.98,1549.4
TE000715,P005,2025-04-27,E309,Superintendent,34.35,0,66.17,2272.94
TE000716,P005,2025-04-15,E401,Finisher,32.35,0,42.41,1371.96
