transaction_id,project_id,transaction_date,cost_category,vendor_name,description,amount,payment_status
TX000299,P003,2024-01-27,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,7510.28,paid
TX000300,P003,2024-01-05,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,5946.38,paid
TX000301,P003,2024-06-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,3604.09,pending
TX000302,P003,2024-06-12,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,7159.48,paid
TX000303,P003,2024-03-08,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,1473.04,approved
TX000304,P003,2024-03-02,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,5050.71,pending
TX000305,P003,2023-12-13,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,7575.6,paid
TX000306,P003,2024-06-13,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,2938.44,approved
TX000307,P003,2024-06-19,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,4470.88,approved
TX000308,P003,2024-05-03,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,3845.5,paid
TX000309,P003,2024-04-28,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,3086.74,paid
TX000310,P003,2024-05-18,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,2851.93,paid
TX000311,P003,2024-01-22,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1649.65,paid
TX000312,P003,2024-01-01,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,4047.58,pending
TX000313,P003,2024-06-15,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,7368.16,paid
TX000314,P003,2024-01-22,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,5393.62,paid
TX000315,P003,2024-02-02,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,6970.7,paid
TX000316,,2024-06-01,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,683.86,paid
TX000317,P003,2024-03-22,General Conditions,Temporary Power Utah,General Conditions site expense,3582.56,paid
TX000318,P003,2024-03-30,General Conditions,Temporary Power Utah,General Conditions invoice,6059.71,paid
TX000319,P003,2024-04-03,General Conditions,SecureSite Fencing,General Conditions progress billing,5590,paid
TX000320,P003,2024-06-30,General Conditions,SecureSite Fencing,General Conditions progress billing,3230.37,paid
TX000321,P003,2024-03-07,General Conditions,Temporary Power Utah,General Conditions purchase,8648.69,paid
TX000322,P003,2024-06-25,General Conditions,Temporary Power Utah,General Conditions progress billing,8254.37,paid
TX000323,P003,2024-04-25,General Conditions,SecureSite Fencing,General Conditions progress billing,2386.45,pending
TX000324,P003,2024-02-07,General Conditions,SecureSite Fencing,General Conditions site expense,2734.18,paid
TX000325,P003,2024-05-13,General Conditions,SecureSite Fencing,General Conditions invoice,7579.78,paid
TX000326,P003,2023-12-26,General Conditions,SecureSite Fencing,General Conditions progress billing,2438.53,paid
TX000327,P003,2024-03-22,General Conditions,Temporary Power Utah,General Conditions purchase,2153.89,paid
TX000328,P003,2024-06-27,General Conditions,Site Services LLC,General Conditions purchase,7445.51,paid
TX000329,P003,2024-02-05,General Conditions,Site Services LLC,General Conditions site expense,6344.85,paid
TX000330,P003,2024-06-25,General Conditions,Temporary Power Utah,General Conditions purchase,4483.35,pending
TX000331,P003,2023-12-16,General Conditions,Site Services LLC,General Conditions invoice,4217.37,paid
TX000332,P003,2024-06-28,General Conditions,Site Services LLC,General Conditions purchase,4799.89,approved
TX000333,P003,2024-06-07,General Conditions,Site Services LLC,General Conditions invoice,2869.77,paid
TX000334,P003,2024-01-27,General Conditions,Temporary Power Utah,General Conditions purchase,1891.14,paid
TX000335,P003,2024-05-10,General Conditions,Site Services LLC,General Conditions site expense,8002.82,paid
TX000336,P003,2024-03-30,General Conditions,Temporary Power Utah,General Conditions site expense,4547.75,pending
TX000337,P003,2024-01-29,General Conditions,SecureSite Fencing,General Conditions progress billing,2548.03,paid
TX000338,P003,2024-06-29,General Conditions,SecureSite Fencing,General Conditions progress billing,3534.01,paid
TX000339,P003,2023-12-22,General Conditions,Site Services LLC,General Conditions purchase,1062.44,paid
TX000340,P003,2024-02-19,Other,Miscellaneous Vendor,Other invoice,1948.75,paid
TX000341,P003,2023-12-18,Other,Miscellaneous Vendor,Other purchase,1328.69,paid
TX000342,P003,2024-03-26,Other,Miscellaneous Vendor,Other progress billing,1407.1,paid
TX000343,P003,2024-03-19,Other,Office Depot,Other site expense,898.23,paid
TX000344,P003,2024-04-09,Other,Project Reimbursement,Other invoice,1709.75,paid
TX000345,P003,2023-12-18,Other,Miscellaneous Vendor,Other progress billing,1748.31,paid
TX000346,P003,2024-02-11,Other,Project Reimbursement,Other progress billing,1553.47,paid
TX000347,P003,2024-02-10,Other,Project Reimbursement,Other purchase,1422.54,paid
TX000348,P003,2024-06-07,Other,Miscellaneous Vendor,Other site expense,1939.95,paid
TX000349,P003,2024-01-31,Other,Office Depot,Other purchase,1258.88,pending
TX000350,P003,2024-05-23,Other,Project Reimbursement,Other site expense,524.92,paid
TX000351,P003,2024-06-16,Other,Miscellaneous Vendor,Other purchase,1680.41,paid
TX000352,P003,2024-03-23,Other,Project Reimbursement,Other site expense,710.83,approved
TX000353,P003,2023-12-25,Other,Project Reimbursement,Other site expense,1166.4,paid
TX000354,P003,2024-06-02,Other,Office Depot,Other purchase,503.41,paid
TX000355,P003,2024-03-13,Other,Miscellaneous Vendor,Other invoice,568.58,paid
TX000356,P003,2024-05-07,Other,Miscellaneous Vendor,Other site expense,2146.9,paid
TX000357,P003,2024-03-02,Other,Project Reimbursement,Other purchase,1868.38,paid
TX000358,P003,2024-03-02,Other,Miscellaneous Vendor,Other purchase,936.68,paid
TX000359,P003,2024-04-24,Other,Office Depot,Other site expense,290.29,paid
TX000360,P004,2024-10-12,Materials,Mountain Supply Co.,Materials invoice,16647.69,paid
TX000361,P004,2024-07-08,Materials,Mountain Supply Co.,Materials site expense,16381.19,paid
TX000362,P004,2024-08-25,Materials,Wasatch Lumber,Materials site expense,11310.53,paid
TX000363,P004,2024-09-16,Materials,Desert Steel & Glass,Materials invoice,14063.85,paid
TX000364,P004,2024-07-07,Materials,Desert Steel & Glass,Materials progress billing,8795.1,paid
TX000365,P004,2024-08-04,Materials,Builders FirstSource,Materials invoice,7550.08,pending
TX000366,P004,2024-10-02,Materials,Mountain Supply Co.,Materials invoice,10725.64,paid
TX000367,P004,2024-10-08,Materials,Builders FirstSource,Materials invoice,6746.25,paid
TX000368,P004,2024-10-06,Materials,Wasatch Lumber,Materials site expense,20014.89,paid
TX000369,P004,2024-09-26,Materials,Rocky Mountain Tile,Materials site expense,20758.87,paid
TX000370,P004,2024-10-08,Materials,Wasatch Lumber,Materials site expense,12810.16,paid
TX000371,P004,2024-08-27,Materials,Rocky Mountain Tile,Materials progress billing,8666.83,paid
TX000372,P004,2024-08-08,Materials,Mountain Supply Co.,Materials progress billing,17269.36,paid
TX000373,P004,2024-08-26,Materials,Rocky Mountain Tile,Materials site expense,10573.06,paid
TX000374,P004,2024-09-26,Materials,Builders FirstSource,Materials progress billing,13079.75,paid
TX000375,P004,2024-05-22,Materials,Mountain Supply Co.,Materials invoice,18633.18,paid
TX000376,P004,2024-06-22,Materials,Desert Steel & Glass,Materials progress billing,11258.71,paid
TX000377,P004,2024-10-18,Materials,Wasatch Lumber,Materials invoice,6426.28,paid
TX000378,P004,2024-07-10,Subcontractors,Northstar Concrete,Subcontractors progress billing,4382.96,paid
TX000379,P004,2024-10-22,Subcontractors,Northstar Concrete,Subcontractors progress billing,22478.25,paid
TX000380,P004,2024-06-24,Subcontractors,Atlas Drywall,Subcontractors site expense,9800.31,approved
TX000381,P004,2024-10-12,Subcontractors,Northstar Concrete,Subcontractors progress billing,7435.44,approved
TX000382,P004,2024-09-11,Subcontractors,Northstar Concrete,Subcontractors site expense,7457.88,paid
TX000383,P004,2024-07-25,Subcontractors,Northstar Concrete,Subcontractors purchase,8574.69,paid
TX000384,P004,2024-09-15,Subcontractors,Atlas Drywall,Subcontractors progress billing,4825.94,paid
TX000385,P004,2024-08-24,Subcontractors,Precision Electric,Subcontractors purchase,19168.3,paid
TX000386,P004,2024-08-20,Subcontractors,FlowRight Plumbing,Subcontractors site expense,18975.97,pending
TX000387,P004,2024-07-05,Subcontractors,Summit Mechanical,Subcontractors site expense,11456.46,paid
TX000388,P004,2024-09-01,Subcontractors,FlowRight Plumbing,Subcontractors invoice,20734.9,paid
TX000389,P004,2024-08-21,Subcontractors,Precision Electric,Subcontractors invoice,7848.87,pending
TX000390,P004,2024-06-25,Subcontractors,Precision Electric,Subcontractors invoice,6579,paid
TX000391,P004,2024-08-28,Subcontractors,Summit Mechanical,Subcontractors progress billing,12815.01,paid
TX000392,P004,2024-05-31,Subcontractors,FlowRight Plumbing,Subcontractors site expense,5890.36,paid
TX000393,P004,2024-09-10,Subcontractors,Atlas Drywall,Subcontractors purchase,8848.25,paid
TX000394,P004,2024-08-08,Subcontractors,Precision Electric,Subcontractors site expense,7932.43,approved
TX000395,P004,2024-05-24,Subcontractors,Precision Electric,Subcontractors purchase,17760.33,pending
TX000396,P004,2024-09-11,Subcontractors,Northstar Concrete,Subcontractors progress billing,8535.08,approved
TX000397,P004,2024-05-27,Subcontractors,Northstar Concrete,Subcontractors site expense,9692.48,approved
TX000398,P004,2024-08-22,Subcontractors,Northstar Concrete,Subcontractors site expense,21828.93,paid
TX000399,P004,2024-08-19,Subcontractors,Atlas Drywall,Subcontractors invoice,7116.34,paid
TX000400,P004,2024-06-30,Subcontractors,FlowRight Plumbing,Subcontractors site expense,20981.07,approved
TX000401,P004,2024-08-26,Equipment,Sunbelt Rentals,Equipment invoice,2300.25,approved
TX000402,P004,2024-08-06,Equipment,Sunbelt Rentals,Equipment progress billing,1789.08,paid
TX000403,P004,2024-05-22,Equipment,United Rentals,Equipment purchase,1448.27,paid
TX000404,P004,2024-05-29,Equipment,United Rentals,Equipment site expense,677.42,paid
TX000405,P004,2024-10-21,Equipment,Wasatch Equipment,Equipment purchase,850.3,pending
TX000406,P004,2024-08-13,Equipment,Sunbelt Rentals,Equipment purchase,1696.06,paid
TX000407,P004,2024-08-29,Equipment,Wasatch Equipment,Equipment invoice,1444.02,paid
TX000408,P004,2024-06-11,Equipment,Wasatch Equipment,Equipment progress billing,2175.41,paid
TX000409,P004,2024-05-25,Equipment,Wasatch Equipment,Equipment site expense,1458.56,paid
TX000410,P004,2024-07-08,Equipment,United Rentals,Equipment progress billing,2056.89,paid
TX000411,P004,2024-08-17,Equipment,Sunbelt Rentals,Equipment purchase,1726.78,paid
TX000412,P004,2024-08-09,Equipment,United Rentals,Equipment site expense,741.4,paid
TX000413,P004,2024-05-24,Equipment,Wasatch Equipment,Equipment progress billing,1893.92,approved
TX000414,P004,2024-07-08,Equipment,Sunbelt Rentals,Equipment purchase,2063.85,paid
TX000415,P004,2024-08-18,Equipment,Wasatch Equipment,Equipment site expense,1853.1,approved
TX000416,P004,2024-06-24,Equipment,United Rentals,Equipment purchase,2762.99,approved
TX000417,P004,2024-08-28,Equipment,Wasatch Equipment,Equipment invoice,1140.51,paid
TX000418,P004,2024-07-14,Equipment,United Rentals,Equipment site expense,1541.83,paid
TX000419,P004,2024-08-24,Equipment,Wasatch Equipment,Equipment purchase,628.58,paid
TX000420,P004,2024-08-03,Equipment,Sunbelt Rentals,Equipment purchase,2026.07,paid
TX000421,P004,2024-06-26,Equipment,Wasatch Equipment,Equipment invoice,2688.59,paid
TX000422,P004,2024-07-21,Equipment,Sunbelt Rentals,Equipment site expense,1884.32,paid
TX000423,P004,2024-10-21,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1387.55,paid
TX000424,P004,2024-09-18,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,2023.47,paid
TX000425,P004,2024-10-10,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1578.86,approved
TX000426,P004,2024-05-20,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,1538.06,paid
TX000427,P004,2024-06-09,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1734.63,pending
TX000428,P004,2024-06-22,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2624.84,paid
TX000429,P004,2024-10-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,1174.2,paid
TX000430,P004,2024-08-16,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1676.05,paid
TX000431,P004,2024-08-08,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1528.3,paid
TX000432,P004,2024-07-09,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,719.66,paid
TX000433,P004,2024-08-28,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,762.21,approved
TX000434,P004,2024-06-19,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2396.82,paid
TX000435,P004,2024-09-17,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1066.92,paid
TX000436,P004,2024-05-25,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,614.18,paid
TX000437,P004,2024-07-10,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,2570.55,paid
TX000438,P004,2024-07-08,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1035.64,paid
TX000439,P004,2024-08-31,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1784.04,paid
TX000440,P004,2024-09-11,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,605.71,paid
TX000441,P004,2024-10-15,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1489.42,paid
TX000442,P004,2024-07-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,815.54,paid
TX000443,P004,2024-07-03,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1392.25,paid
TX000444,P004,2024-09-27,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1598.66,paid
TX000445,P004,2024-08-04,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1112.5,paid
TX000446,P004,2024-07-16,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,3053.79,approved
TX000447,P004,2024-06-06,General Conditions,Site Services LLC,General Conditions progress billing,3391.54,paid
TX000448,P004,2024-06-28,General Conditions,Site Services LLC,General Conditions site expense,4498.56,paid
TX000449,P004,2024-08-20,General Conditions,Temporary Power Utah,General Conditions progress billing,4791.04,paid
TX000450,P004,2024-09-05,General Conditions,Site Services LLC,General Conditions site expense,3345.99,paid
TX000451,P004,2024-07-19,General Conditions,Temporary Power Utah,General Conditions purchase,4882.14,pending
TX000452,P004,2024-07-14,General Conditions,Site Services LLC,General Conditions invoice,3360.08,paid
TX000453,P004,2024-06-06,General Conditions,Temporary Power Utah,General Conditions purchase,5546.55,paid
TX000454,P004,2024-08-30,General Conditions,Temporary Power Utah,General Conditions site expense,4140.71,approved
TX000455,P004,2024-06-15,General Conditions,SecureSite Fencing,General Conditions site expense,5771.02,paid
TX000456,P004,2024-09-20,General Conditions,Site Services LLC,General Conditions invoice,3122.4,paid
TX000457,P004,2024-06-01,General Conditions,SecureSite Fencing,General Conditions site expense,3100.5,paid
TX000458,P004,2024-08-17,General Conditions,Temporary Power Utah,General Conditions progress billing,2648.84,approved
TX000459,P004,2024-05-23,General Conditions,Temporary Power Utah,General Conditions invoice,1659.65,paid
TX000460,P004,2024-07-17,General Conditions,Site Services LLC,General Conditions purchase,3942.36,paid
TX000461,P004,2024-09-25,General Conditions,SecureSite Fencing,General Conditions purchase,5498.06,paid
TX000462,P004,2024-07-15,General Conditions,Temporary Power Utah,General Conditions site expense,4266.15,paid
TX000463,P004,2024-07-31,General Conditions,Temporary Power Utah,General Conditions invoice,5899.27,paid
TX000464,P004,2024-06-23,General Conditions,SecureSite Fencing,General Conditions purchase,1552.6,paid
TX000465,P004,2024-08-10,General Conditions,SecureSite Fencing,General Conditions progress billing,5006.14,paid
TX000466,P004,2024-07-10,General Conditions,SecureSite Fencing,General Conditions invoice,2765.69,paid
TX000467,P004,2024-08-09,General Conditions,Temporary Power Utah,General Conditions progress billing,318.22,approved
